customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_048923,ucust_029092,44007,belo horizonte,SP
cust_034482,ucust_029093,57949,sao paulo,MG
cust_088653,ucust_029094,16445,belo horizonte,PR
cust_007121,ucust_029095,39439,brasilia,ES
cust_000823,ucust_029096,67574,curitiba,SP
cust_007298,ucust_029097,40891,sao paulo,RJ
cust_044927,ucust_029098,68554,brasilia,MG
cust_062489,ucust_029099,74816,brasilia,SP
cust_087149,ucust_029100,34123,rio de janeiro,PE
cust_069887,ucust_029101,39303,curitiba,RS
cust_084579,ucust_029102,90763,curitiba,PR
cust_029208,ucust_029103,80547,sao paulo,SP
cust_034094,ucust_029104,39672,curitiba,MG
cust_043929,ucust_029105,39145,sao paulo,RS
cust_001703,ucust_029106,10908,brasilia,SP
cust_081049,ucust_029107,57516,brasilia,PR
cust_089606,ucust_029108,57333,belo horizonte,MS
cust_020281,ucust_029109,16645,sao paulo,SP
cust_024124,ucust_029110,99020,sao paulo,PR
cust_028865,ucust_029111,94635,sao paulo,SP
cust_085062,ucust_029112,48465,rio de janeiro,SP
cust_077472,ucust_029113,46770,brasilia,PR
cust_056049,ucust_029114,23800,curitiba,RN
cust_048731,ucust_029115,19586,curitiba,SP
cust_067745,ucust_029116,19005,sao paulo,SP
cust_036769,ucust_029117,91417,sao paulo,PR
cust_058262,ucust_029118,89993,rio de janeiro,RJ
cust_060816,ucust_029119,30240,sao paulo,SC
cust_008909,ucust_029120,60377,sao paulo,SP
cust_021120,ucust_029121,63427,rio de janeiro,RS
cust_026331,ucust_029122,88647,rio de janeiro,SP
cust_043406,ucust_029123,69603,belo horizonte,SP
cust_060595,ucust_029124,77142,belo horizonte,RJ
cust_018072,ucust_029125,29880,sao paulo,RS
cust_019136,ucust_029126,22417,brasilia,PR
cust_002239,ucust_029127,82229,sao paulo,SP
cust_043489,ucust_029128,59016,curitiba,BA
cust_086815,ucust_029129,49201,brasilia,RS
cust_064419,ucust_029130,10178,rio de janeiro,RJ
cust_000370,ucust_029131,27775,rio de janeiro,SP
cust_084901,ucust_029132,40129,brasilia,SP
cust_020209,ucust_029133,86480,sao paulo,SP
cust_078460,ucust_029134,20040,belo horizonte,RS
cust_084369,ucust_029135,77337,belo horizonte,MG
cust_049789,ucust_029136,66894,sao paulo,SP
cust_022119,ucust_029137,52355,belo horizonte,SP
cust_023932,ucust_029138,81443,curitiba,SP
cust_019758,ucust_029139,67756,belo horizonte,SP
cust_078410,ucust_029140,26077,brasilia,SC
cust_010414,ucust_029141,85060,sao paulo,SP
cust_047879,ucust_029142,25391,rio de janeiro,MG
cust_014247,ucust_029143,40961,curitiba,SP
cust_062415,ucust_029144,45202,rio de janeiro,SP
cust_024438,ucust_029145,89641,sao paulo,RJ
cust_002181,ucust_029146,87464,belo horizonte,RS
cust_060739,ucust_029147,85477,rio de janeiro,ES
cust_025797,ucust_029148,44795,brasilia,SP
cust_075660,ucust_029149,81427,sao paulo,SP
cust_000474,ucust_029150,32671,brasilia,AM
cust_086614,ucust_029151,81236,belo horizonte,SP
cust_003107,ucust_029152,65461,sao paulo,ES
cust_044910,ucust_029153,82972,sao paulo,SP
cust_014396,ucust_029154,37325,brasilia,SP
cust_066807,ucust_029155,45264,rio de janeiro,MS
cust_053037,ucust_029156,36450,rio de janeiro,SP
cust_064137,ucust_029157,92395,rio de janeiro,SP
cust_015482,ucust_029158,54843,rio de janeiro,MG
cust_029799,ucust_029159,54893,brasilia,SP
cust_088855,ucust_029160,78901,sao paulo,SP
cust_032674,ucust_029161,93787,brasilia,PB
cust_064139,ucust_029162,44050,curitiba,RJ
cust_064033,ucust_029163,49257,belo horizonte,PR
cust_086359,ucust_029164,79484,rio de janeiro,MG
cust_009100,ucust_029165,56324,rio de janeiro,RS
cust_071133,ucust_029166,54108,rio de janeiro,SP
cust_045543,ucust_029167,40183,sao paulo,SP
cust_038144,ucust_029168,95616,brasilia,PR
cust_042541,ucust_029169,43582,belo horizonte,SC
cust_054983,ucust_029170,34359,curitiba,RJ
cust_035258,ucust_029171,43073,rio de janeiro,PB
cust_022132,ucust_029172,32475,curitiba,GO
cust_003613,ucust_029173,60354,brasilia,SP
cust_089828,ucust_029174,28050,belo horizonte,SP
cust_022232,ucust_029175,59409,sao paulo,SP
cust_045382,ucust_029176,74006,belo horizonte,RJ
cust_012012,ucust_029177,47155,brasilia,SP
cust_016152,ucust_029178,84967,brasilia,RJ
cust_070817,ucust_029179,19128,rio de janeiro,SP
cust_079185,ucust_029180,44562,brasilia,SP
cust_013848,ucust_029181,13822,rio de janeiro,SP
cust_064132,ucust_029182,79939,sao paulo,SP
cust_088161,ucust_029183,70966,curitiba,RJ
cust_025312,ucust_029184,68052,sao paulo,SP
cust_075109,ucust_029185,54157,curitiba,RJ
cust_054056,ucust_029186,56889,belo horizonte,SP
cust_081828,ucust_029187,51447,brasilia,RJ
cust_063288,ucust_029188,82347,curitiba,RJ
cust_008857,ucust_029189,57653,belo horizonte,MG
cust_032155,ucust_029190,98779,brasilia,AM
cust_087949,ucust_029191,90081,brasilia,RJ
cust_037247,ucust_029192,11143,sao paulo,RJ
cust_089384,ucust_029193,34449,belo horizonte,SP
cust_017728,ucust_029194,93345,curitiba,SP
cust_036059,ucust_029195,47508,rio de janeiro,SP
cust_054546,ucust_029196,21566,curitiba,SP
cust_035892,ucust_029197,74660,brasilia,RJ
cust_009459,ucust_029198,42364,curitiba,SP
cust_001990,ucust_029199,20707,sao paulo,RS
cust_079005,ucust_029200,46576,rio de janeiro,MG
cust_024409,ucust_029201,30376,belo horizonte,RJ
cust_010884,ucust_029202,97459,sao paulo,PE
cust_046715,ucust_029203,82863,brasilia,RJ
cust_010631,ucust_029204,94534,curitiba,PR
cust_015377,ucust_029205,90857,curitiba,SP
cust_014935,ucust_029206,20976,rio de janeiro,PE
cust_046830,ucust_029207,47342,brasilia,PE
cust_033187,ucust_029208,63238,rio de janeiro,SP
cust_082955,ucust_029209,62751,brasilia,SP
cust_087202,ucust_029210,97151,belo horizonte,SP
cust_040824,ucust_029211,42630,belo horizonte,RS
cust_023730,ucust_029212,66263,brasilia,RS
cust_070283,ucust_029213,61418,sao paulo,SP
cust_003097,ucust_029214,31830,sao paulo,SP
cust_046848,ucust_029215,83350,curitiba,SP
cust_002976,ucust_029216,43547,belo horizonte,RJ
cust_033036,ucust_029217,54545,rio de janeiro,MG
cust_078787,ucust_029218,62428,sao paulo,MA
cust_043104,ucust_029219,77036,brasilia,SP
cust_010510,ucust_029220,18530,sao paulo,SP
cust_063769,ucust_029221,62093,rio de janeiro,BA
cust_069423,ucust_029222,34381,sao paulo,RJ
cust_064774,ucust_029223,42890,brasilia,SP
cust_013390,ucust_029224,80447,curitiba,ES
cust_051748,ucust_029225,80771,brasilia,MG
cust_015421,ucust_029226,54492,rio de janeiro,SP
cust_023034,ucust_029227,30205,curitiba,BA
cust_036580,ucust_029228,43272,curitiba,SP
cust_060565,ucust_029229,57115,belo horizonte,SP
cust_072134,ucust_029230,44140,curitiba,RJ
cust_060733,ucust_029231,29806,sao paulo,RJ
cust_016590,ucust_029232,89284,brasilia,ES
cust_045139,ucust_029233,90299,sao paulo,SP
cust_088682,ucust_029234,84145,belo horizonte,RS
cust_086160,ucust_029235,26256,sao paulo,SP
cust_006854,ucust_029236,87342,rio de janeiro,RS
cust_004912,ucust_029237,19239,brasilia,SP
cust_049366,ucust_029238,73315,rio de janeiro,SP
cust_062508,ucust_029239,50971,brasilia,MG
cust_000795,ucust_029240,83627,belo horizonte,MG
cust_001956,ucust_029241,41737,curitiba,PE
cust_001415,ucust_029242,66796,belo horizonte,SP
cust_011142,ucust_029243,25840,brasilia,SP
cust_051136,ucust_029244,83747,belo horizonte,BA
cust_023243,ucust_029245,45878,belo horizonte,SP
cust_059975,ucust_029246,96943,brasilia,SP
cust_004960,ucust_029247,60282,rio de janeiro,SP
cust_043744,ucust_029248,32253,belo horizonte,RJ
cust_045023,ucust_029249,85860,brasilia,RJ
cust_039385,ucust_029250,94904,rio de janeiro,BA
cust_012657,ucust_029251,10358,belo horizonte,SP
cust_041697,ucust_029252,91054,belo horizonte,SP
cust_001639,ucust_029253,46210,sao paulo,SP
cust_046634,ucust_029254,49792,belo horizonte,RS
cust_034591,ucust_029255,49180,sao paulo,PI
cust_071095,ucust_029256,11751,sao paulo,PR
cust_001616,ucust_029257,30032,sao paulo,SP
cust_085302,ucust_029258,23233,brasilia,SP
cust_006023,ucust_029259,58629,curitiba,MT
cust_018249,ucust_029260,30416,brasilia,PR
cust_027519,ucust_029261,25733,belo horizonte,RS
cust_022186,ucust_029262,40473,rio de janeiro,RJ
cust_058711,ucust_029263,80023,sao paulo,RS
cust_059892,ucust_029264,54490,rio de janeiro,SP
cust_050508,ucust_029265,50701,curitiba,SP
cust_016400,ucust_029266,65656,rio de janeiro,PR
cust_041359,ucust_029267,95997,sao paulo,SP
cust_014658,ucust_029268,41974,sao paulo,RJ
cust_025417,ucust_029269,27994,brasilia,RJ
cust_066708,ucust_029270,19120,belo horizonte,MG
cust_027579,ucust_029271,65973,brasilia,SP
cust_053652,ucust_029272,81544,brasilia,SP
cust_037588,ucust_029273,78551,belo horizonte,SP
cust_015985,ucust_029274,27877,belo horizonte,ES
cust_014121,ucust_029275,63457,sao paulo,SP
cust_059351,ucust_029276,66945,brasilia,SP
cust_083154,ucust_029277,44096,curitiba,MG
cust_006484,ucust_029278,83661,brasilia,SP
cust_021166,ucust_029279,24567,curitiba,RJ
cust_082669,ucust_029280,78022,belo horizonte,SP
cust_018431,ucust_029281,62830,curitiba,SP
cust_034554,ucust_029282,63738,belo horizonte,RS
cust_002658,ucust_029283,30112,sao paulo,SP
cust_056004,ucust_029284,53022,sao paulo,SC
cust_015761,ucust_029285,46421,curitiba,RJ
cust_021215,ucust_029286,79544,belo horizonte,RJ
cust_056402,ucust_029287,44167,curitiba,SP
cust_089010,ucust_029288,70119,brasilia,RJ
cust_082800,ucust_029289,84644,curitiba,SC
cust_054765,ucust_029290,98858,rio de janeiro,MS
cust_040923,ucust_029291,41598,sao paulo,PR
cust_053070,ucust_029292,66418,belo horizonte,PI
cust_015918,ucust_029293,99941,rio de janeiro,RJ
cust_054714,ucust_029294,19179,sao paulo,SP
cust_075327,ucust_029295,47920,rio de janeiro,RJ
cust_044746,ucust_029296,86170,curitiba,SP
cust_018525,ucust_029297,25524,rio de janeiro,RS
cust_021791,ucust_029298,71095,brasilia,MG
cust_002195,ucust_029299,39588,brasilia,SP
cust_079820,ucust_029300,18765,rio de janeiro,MG
cust_033113,ucust_029301,94038,rio de janeiro,SP
cust_023737,ucust_029302,98588,belo horizonte,RS
cust_062282,ucust_029303,13944,sao paulo,SP
cust_041028,ucust_029304,67158,sao paulo,SP
cust_004467,ucust_029305,83571,rio de janeiro,SP
cust_059862,ucust_029306,83050,brasilia,SP
cust_050472,ucust_029307,77593,curitiba,SP
cust_010473,ucust_029308,79089,sao paulo,SP
cust_044895,ucust_029309,54719,curitiba,RJ
cust_025681,ucust_029310,35951,brasilia,SP
cust_042562,ucust_029311,85618,brasilia,SP
cust_056517,ucust_029312,53072,curitiba,SP
cust_006716,ucust_029313,91391,belo horizonte,RJ
cust_085392,ucust_029314,48899,belo horizonte,SP
cust_062750,ucust_029315,67413,belo horizonte,SP
cust_063990,ucust_029316,81625,sao paulo,PI
cust_080675,ucust_029317,82778,sao paulo,RJ
cust_072342,ucust_029318,33899,brasilia,PR
cust_043604,ucust_029319,55708,brasilia,SP
cust_002007,ucust_029320,95322,brasilia,BA
cust_011162,ucust_029321,70998,rio de janeiro,SP
cust_060246,ucust_029322,65122,brasilia,RS
cust_059054,ucust_029323,13744,sao paulo,SP
cust_073542,ucust_029324,55574,curitiba,MG
cust_045285,ucust_029325,16520,rio de janeiro,MG
cust_013435,ucust_029326,53114,rio de janeiro,SP
cust_016804,ucust_029327,38938,rio de janeiro,RS
cust_072199,ucust_029328,17613,belo horizonte,SP
cust_074227,ucust_029329,47812,brasilia,RS
cust_013514,ucust_029330,51514,sao paulo,MG
cust_014611,ucust_029331,83331,belo horizonte,SP
cust_009567,ucust_029332,75205,rio de janeiro,SP
cust_005502,ucust_029333,95771,belo horizonte,MG
cust_053345,ucust_029334,32031,belo horizonte,MG
cust_049469,ucust_029335,72239,curitiba,MG
cust_079299,ucust_029336,35525,rio de janeiro,SP
cust_000676,ucust_029337,51836,sao paulo,MG
cust_023772,ucust_029338,30623,rio de janeiro,SP
cust_045463,ucust_029339,54456,belo horizonte,SP
cust_015869,ucust_029340,25948,brasilia,SP
cust_007618,ucust_029341,48018,sao paulo,SP
cust_003486,ucust_029342,48695,sao paulo,SP
cust_040853,ucust_029343,61573,rio de janeiro,SP
cust_011222,ucust_029344,90010,brasilia,MS
cust_020189,ucust_029345,80094,rio de janeiro,RS
cust_013268,ucust_029346,17682,sao paulo,SC
cust_059630,ucust_029347,33948,belo horizonte,BA
cust_003818,ucust_029348,24946,curitiba,RS
cust_021195,ucust_029349,36237,belo horizonte,DF
cust_021442,ucust_029350,78165,sao paulo,SP
cust_061058,ucust_029351,31500,brasilia,BA
cust_066017,ucust_029352,73011,curitiba,SP
cust_027575,ucust_029353,77946,curitiba,RS
cust_014905,ucust_029354,15549,belo horizonte,MG
cust_008295,ucust_029355,38378,sao paulo,ES
cust_005140,ucust_029356,53789,rio de janeiro,SP
cust_039332,ucust_029357,74242,brasilia,SP
cust_044027,ucust_029358,91177,sao paulo,RJ
cust_040991,ucust_029359,58415,brasilia,SP
cust_043018,ucust_029360,46226,curitiba,SP
cust_042332,ucust_029361,46058,belo horizonte,SP
cust_081474,ucust_029362,41056,brasilia,SP
cust_067729,ucust_029363,55992,sao paulo,MS
cust_081365,ucust_029364,96866,belo horizonte,SP
cust_048067,ucust_029365,21431,rio de janeiro,SP
cust_022316,ucust_029366,52944,sao paulo,RN
cust_003681,ucust_029367,94444,sao paulo,SP
cust_051949,ucust_029368,69007,brasilia,SP
cust_047899,ucust_029369,80100,belo horizonte,RJ
cust_017356,ucust_029370,24343,rio de janeiro,SP
cust_016708,ucust_029371,55984,brasilia,SP
cust_082757,ucust_029372,73996,sao paulo,RJ
cust_040673,ucust_029373,19434,rio de janeiro,SP
cust_023016,ucust_029374,94072,rio de janeiro,RS
cust_079365,ucust_029375,57860,brasilia,MG
cust_076254,ucust_029376,72995,brasilia,MG
cust_023128,ucust_029377,47524,rio de janeiro,SP
cust_006346,ucust_029378,81624,brasilia,SP
cust_033430,ucust_029379,48843,curitiba,SP
cust_021217,ucust_029380,36117,brasilia,MG
cust_082519,ucust_029381,87686,belo horizonte,SP
cust_057519,ucust_029382,74893,curitiba,RS
cust_075393,ucust_029383,81248,brasilia,MG
cust_042956,ucust_029384,82607,rio de janeiro,SP
cust_020594,ucust_029385,75551,curitiba,BA
cust_087826,ucust_029386,11210,rio de janeiro,SC
cust_083081,ucust_029387,76313,brasilia,RJ
cust_058831,ucust_029388,75818,brasilia,MG
cust_010001,ucust_029389,49924,belo horizonte,ES
cust_003519,ucust_029390,18240,sao paulo,SP
cust_060576,ucust_029391,37321,brasilia,DF
cust_071277,ucust_029392,88017,curitiba,SP
cust_043540,ucust_029393,15882,sao paulo,SP
cust_068202,ucust_029394,87933,brasilia,MA
cust_055434,ucust_029395,77938,belo horizonte,MG
cust_082104,ucust_029396,93145,rio de janeiro,GO
cust_032541,ucust_029397,55467,brasilia,RS
cust_031269,ucust_029398,57259,curitiba,SP
cust_077781,ucust_029399,48179,sao paulo,MG
cust_014779,ucust_029400,32901,sao paulo,RJ
cust_009089,ucust_029401,12529,brasilia,CE
cust_062748,ucust_029402,13005,rio de janeiro,AL
cust_037881,ucust_029403,22651,curitiba,SP
cust_045032,ucust_029404,88638,brasilia,SP
cust_043835,ucust_029405,18693,brasilia,SP
cust_038992,ucust_029406,76521,sao paulo,SP
cust_061576,ucust_029407,75920,rio de janeiro,SP
cust_077919,ucust_029408,51055,rio de janeiro,SP
cust_054434,ucust_029409,90038,sao paulo,SP
cust_035569,ucust_029410,61024,sao paulo,SC
cust_034650,ucust_029411,89146,belo horizonte,SP
cust_078026,ucust_029412,69336,sao paulo,SP
cust_056958,ucust_029413,50039,sao paulo,AL
cust_023921,ucust_029414,51323,rio de janeiro,MG
cust_019562,ucust_029415,20037,belo horizonte,SC
cust_014354,ucust_029416,72275,brasilia,SP
cust_002462,ucust_029417,66133,curitiba,RJ
cust_011124,ucust_029418,22044,curitiba,AM
cust_010970,ucust_029419,14965,curitiba,RS
cust_087986,ucust_029420,39858,belo horizonte,MS
cust_064677,ucust_029421,20679,rio de janeiro,SP
cust_010745,ucust_029422,94667,brasilia,SP
cust_017904,ucust_029423,51930,rio de janeiro,SP
cust_001793,ucust_029424,60336,rio de janeiro,SP
cust_025475,ucust_029425,29483,sao paulo,SP
cust_048924,ucust_029426,64443,belo horizonte,SP
cust_052386,ucust_029427,89959,belo horizonte,SP
cust_034522,ucust_029428,17533,brasilia,SP
cust_012501,ucust_029429,64864,rio de janeiro,SC
cust_033629,ucust_029430,45395,belo horizonte,CE
cust_057311,ucust_029431,50986,belo horizonte,SP
cust_070476,ucust_029432,12298,rio de janeiro,RJ
cust_089341,ucust_029433,21131,belo horizonte,RS
cust_035910,ucust_029434,91897,sao paulo,SP
cust_032260,ucust_029435,27278,curitiba,RN
cust_030489,ucust_029436,79264,sao paulo,BA
cust_041948,ucust_029437,89504,sao paulo,SP
cust_045078,ucust_029438,24668,curitiba,SP
cust_073284,ucust_029439,77252,curitiba,PR
cust_010437,ucust_029440,80969,belo horizonte,MG
cust_071238,ucust_029441,34126,rio de janeiro,MG
cust_032486,ucust_029442,81693,rio de janeiro,RS
cust_012516,ucust_029443,71005,rio de janeiro,RJ
cust_002684,ucust_029444,58052,brasilia,DF
cust_036115,ucust_029445,72105,rio de janeiro,SP
cust_046032,ucust_029446,92191,sao paulo,SP
cust_074577,ucust_029447,64240,belo horizonte,PR
cust_051611,ucust_029448,50079,curitiba,SP
cust_052144,ucust_029449,83283,rio de janeiro,SP
cust_074930,ucust_029450,45641,curitiba,RS
cust_051355,ucust_029451,63519,sao paulo,SP
cust_045585,ucust_029452,50252,sao paulo,SP
cust_089426,ucust_029453,90813,belo horizonte,RJ
cust_024533,ucust_029454,95878,sao paulo,RJ
cust_059441,ucust_029455,35096,sao paulo,SP
cust_059886,ucust_029456,38218,rio de janeiro,SP
cust_075789,ucust_029457,73185,belo horizonte,SP
cust_018738,ucust_029458,42284,belo horizonte,SP
cust_030202,ucust_029459,42354,curitiba,MA
cust_045956,ucust_029460,17366,curitiba,SP
cust_057587,ucust_029461,57208,sao paulo,SP
cust_031936,ucust_029462,88617,belo horizonte,PR
cust_083810,ucust_029463,58099,sao paulo,SP
cust_035241,ucust_029464,30658,rio de janeiro,SP
cust_080081,ucust_029465,36840,brasilia,SP
cust_012587,ucust_029466,63862,sao paulo,SC
cust_041687,ucust_029467,47400,belo horizonte,SP
cust_001190,ucust_029468,46502,belo horizonte,MG
cust_067775,ucust_029469,42851,curitiba,MG
cust_009947,ucust_029470,77871,rio de janeiro,MG
cust_034802,ucust_029471,74082,brasilia,RS
cust_012189,ucust_029472,87796,rio de janeiro,SP
cust_007362,ucust_029473,31620,belo horizonte,MT
cust_014112,ucust_029474,99057,rio de janeiro,SP
cust_037069,ucust_029475,28025,belo horizonte,SP
cust_043155,ucust_029476,51763,belo horizonte,RJ
cust_039388,ucust_029477,42894,rio de janeiro,SP
cust_071851,ucust_029478,74495,belo horizonte,RJ
cust_022172,ucust_029479,28015,brasilia,SP
cust_075444,ucust_029480,71328,curitiba,RS
cust_070207,ucust_029481,70836,sao paulo,MG
cust_035375,ucust_029482,63384,sao paulo,RJ
cust_084536,ucust_029483,38390,sao paulo,PE
cust_059127,ucust_029484,77807,sao paulo,PR
cust_033360,ucust_029485,57793,curitiba,SP
cust_003179,ucust_029486,95654,belo horizonte,BA
cust_080442,ucust_029487,49831,curitiba,SP
cust_025589,ucust_029488,72578,brasilia,SP
cust_031669,ucust_029489,82631,rio de janeiro,MG
cust_008576,ucust_029490,86424,curitiba,SP
cust_088024,ucust_029491,92486,curitiba,PR
cust_046628,ucust_029492,70626,rio de janeiro,SC
cust_012646,ucust_029493,56274,sao paulo,MG
cust_085464,ucust_029494,92656,rio de janeiro,SP
cust_039426,ucust_029495,82298,rio de janeiro,SP
cust_059907,ucust_029496,44991,brasilia,RJ
cust_060692,ucust_029497,92324,brasilia,PR
cust_039482,ucust_029498,25338,brasilia,ES
cust_042625,ucust_029499,96646,curitiba,SP
cust_028447,ucust_029500,23147,sao paulo,MT
cust_032591,ucust_029501,78924,sao paulo,SP
cust_067467,ucust_029502,73786,curitiba,SP
cust_057009,ucust_029503,68653,curitiba,RJ
cust_074118,ucust_029504,82897,rio de janeiro,PR
cust_004896,ucust_029505,85449,curitiba,SP
cust_073188,ucust_029506,47228,curitiba,SP
cust_043174,ucust_029507,17275,brasilia,SC
cust_049127,ucust_029508,81894,brasilia,SP
cust_009103,ucust_029509,63684,brasilia,MG
cust_085715,ucust_029510,93964,sao paulo,SP
cust_038225,ucust_029511,36430,belo horizonte,RS
cust_088437,ucust_029512,49653,brasilia,SC
cust_007629,ucust_029513,38383,brasilia,SC
cust_008465,ucust_029514,17115,brasilia,RS
cust_070901,ucust_029515,19487,belo horizonte,SC
cust_013226,ucust_029516,29664,curitiba,SP
cust_079693,ucust_029517,89073,belo horizonte,RJ
cust_001404,ucust_029518,29847,sao paulo,SP
cust_044053,ucust_029519,91097,sao paulo,MG
cust_020271,ucust_029520,91500,rio de janeiro,RJ
cust_018416,ucust_029521,44833,rio de janeiro,ES
cust_065536,ucust_029522,18713,sao paulo,RS
cust_046480,ucust_029523,86109,curitiba,SP
cust_016484,ucust_029524,95244,brasilia,MG
cust_080227,ucust_029525,98156,curitiba,MG
cust_003386,ucust_029526,98748,sao paulo,SP
cust_061709,ucust_029527,22569,curitiba,AL
cust_032598,ucust_029528,54262,sao paulo,SP
cust_052747,ucust_029529,27651,belo horizonte,GO
cust_014220,ucust_029530,15619,belo horizonte,ES
cust_055841,ucust_029531,51090,brasilia,ES
cust_019639,ucust_029532,59369,belo horizonte,MG
cust_020375,ucust_029533,46027,rio de janeiro,MG
cust_015379,ucust_029534,38224,belo horizonte,MT
cust_043439,ucust_029535,26814,sao paulo,SP
cust_028420,ucust_029536,39473,brasilia,CE
cust_041990,ucust_029537,14444,belo horizonte,SP
cust_078255,ucust_029538,91275,curitiba,SC
cust_003208,ucust_029539,43442,rio de janeiro,SP
cust_063311,ucust_029540,66606,belo horizonte,AL
cust_012757,ucust_029541,88040,curitiba,SP
cust_006603,ucust_029542,76938,brasilia,SP
cust_016145,ucust_029543,80529,brasilia,SP
cust_000664,ucust_029544,24339,sao paulo,PR
cust_040070,ucust_029545,73884,rio de janeiro,PR
cust_014337,ucust_029546,79996,brasilia,MG
cust_021164,ucust_029547,98264,sao paulo,RS
cust_074653,ucust_029548,83987,sao paulo,SP
cust_031584,ucust_029549,86001,sao paulo,PE
cust_026416,ucust_029550,74300,rio de janeiro,RJ
cust_067962,ucust_029551,42684,sao paulo,SP
cust_022185,ucust_029552,98593,brasilia,AL
cust_084766,ucust_029553,85568,rio de janeiro,MT
cust_087313,ucust_029554,34310,sao paulo,ES
cust_057192,ucust_029555,58460,belo horizonte,BA
cust_058355,ucust_029556,47570,sao paulo,RS
cust_044315,ucust_029557,36908,sao paulo,SP
cust_074578,ucust_029558,85220,curitiba,SP
cust_085267,ucust_029559,61992,sao paulo,PB
cust_002164,ucust_029560,50915,curitiba,SP
cust_024967,ucust_029561,29106,brasilia,SP
cust_033605,ucust_029562,75224,sao paulo,SP
cust_058803,ucust_029563,28886,rio de janeiro,SP
cust_017078,ucust_029564,49868,belo horizonte,SP
cust_044772,ucust_029565,56703,belo horizonte,SP
cust_024944,ucust_029566,74022,curitiba,MS
cust_055672,ucust_029567,18177,brasilia,SP
cust_014519,ucust_029568,33387,brasilia,SP
cust_037753,ucust_029569,41369,rio de janeiro,MG
cust_037341,ucust_029570,35553,rio de janeiro,RS
cust_009847,ucust_029571,45876,rio de janeiro,MG
cust_041259,ucust_029572,58509,brasilia,SP
cust_084266,ucust_029573,86668,curitiba,RJ
cust_018543,ucust_029574,94485,sao paulo,SP
cust_028893,ucust_029575,19888,curitiba,SP
cust_008314,ucust_029576,49826,curitiba,SP
cust_053177,ucust_029577,75125,curitiba,SP
cust_063653,ucust_029578,17628,curitiba,BA
cust_069603,ucust_029579,16049,curitiba,PB
cust_016065,ucust_029580,45937,curitiba,SP
cust_005510,ucust_029581,75270,curitiba,AL
cust_010139,ucust_029582,12876,rio de janeiro,BA
cust_058457,ucust_029583,36234,curitiba,PR
cust_056031,ucust_029584,32300,brasilia,SP
cust_005175,ucust_029585,28502,brasilia,SP
cust_018518,ucust_029586,12289,rio de janeiro,SP
cust_002723,ucust_029587,62424,belo horizonte,RS
cust_077439,ucust_029588,52302,belo horizonte,SP
cust_016948,ucust_029589,71104,curitiba,SP
cust_072062,ucust_029590,96882,curitiba,CE
cust_087754,ucust_029591,19214,curitiba,SP
cust_014987,ucust_029592,54389,belo horizonte,SP
cust_020203,ucust_029593,57139,brasilia,SP
cust_019127,ucust_029594,65133,brasilia,BA
cust_053222,ucust_029595,17812,brasilia,SP
cust_074375,ucust_029596,63126,belo horizonte,MG
cust_063160,ucust_029597,66099,sao paulo,SP
cust_004069,ucust_029598,43697,belo horizonte,SP
cust_044635,ucust_029599,28583,sao paulo,SC
cust_003146,ucust_029600,74527,rio de janeiro,RJ
cust_081349,ucust_029601,63210,brasilia,SP
cust_081332,ucust_029602,96453,curitiba,RJ
cust_071291,ucust_029603,57934,belo horizonte,SP
cust_032088,ucust_029604,49846,curitiba,MG
cust_068165,ucust_029605,66258,sao paulo,SP
cust_081832,ucust_029606,75412,curitiba,RJ
cust_034135,ucust_029607,40594,belo horizonte,CE
cust_033768,ucust_029608,15977,belo horizonte,SC
cust_079340,ucust_029609,57408,brasilia,AL
cust_040746,ucust_029610,64346,brasilia,RJ
cust_007023,ucust_029611,73724,brasilia,RS
cust_048931,ucust_029612,32722,rio de janeiro,RJ
cust_018423,ucust_029613,26444,brasilia,RN
cust_018476,ucust_029614,66787,belo horizonte,SC
cust_039741,ucust_029615,23286,rio de janeiro,MT
cust_027196,ucust_029616,35808,brasilia,RJ
cust_047611,ucust_029617,46681,sao paulo,RJ
cust_077348,ucust_029618,32401,sao paulo,SP
cust_083827,ucust_029619,23756,curitiba,SP
cust_015653,ucust_029620,17536,curitiba,SP
cust_065415,ucust_029621,18210,rio de janeiro,MG
cust_084175,ucust_029622,61180,belo horizonte,SP
cust_087043,ucust_029623,86048,sao paulo,RJ
cust_065846,ucust_029624,45441,curitiba,PE
cust_089004,ucust_029625,82335,belo horizonte,SP
cust_030254,ucust_029626,37834,belo horizonte,MG
cust_036295,ucust_029627,56050,belo horizonte,MG
cust_022053,ucust_029628,40181,sao paulo,RJ
cust_084948,ucust_029629,28010,sao paulo,PR
cust_031218,ucust_029630,85968,belo horizonte,PE
cust_049693,ucust_029631,18261,curitiba,SP
cust_048193,ucust_029632,13545,curitiba,SP
cust_073378,ucust_029633,27031,brasilia,SP
cust_021696,ucust_029634,66530,sao paulo,RJ
cust_085582,ucust_029635,49648,sao paulo,SP
cust_032944,ucust_029636,42441,belo horizonte,RN
cust_061669,ucust_029637,53284,belo horizonte,SP
cust_019890,ucust_029638,51594,curitiba,RS
cust_086610,ucust_029639,91164,curitiba,MG
cust_053974,ucust_029640,18145,sao paulo,GO
cust_031603,ucust_029641,11587,belo horizonte,PR
cust_011986,ucust_029642,49946,rio de janeiro,RJ
cust_070401,ucust_029643,21154,curitiba,SP
